"initial_alias","converted_alias","name","description","namespace"
"WBGENE00013318","Y57G11C.23","Y57G11C.23","MFS domain-containing protein [Source:NCBI gene;Acc:190377]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013318","21ur-204","21ur-204","ncRNA [Source:NCBI gene;Acc:13203187]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022311","Y77E11A.8","Y77E11A.8","CW domain-containing protein [Source:NCBI gene;Acc:190736]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017460","bath-30","bath-30","BTB and MATH domain containing [Source:NCBI gene;Acc:173678]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017583","F19B10.1","F19B10.1","Uncharacterized protein [Source:NCBI gene;Acc:173713]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00170585","21ur-7365","21ur-7365","ncRNA [Source:NCBI gene;Acc:13208016]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011522","srap-1","srap-1","Serine Rich Adhesion Protein-like [Source:NCBI gene;Acc:174709]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009195","hpo-33","hpo-33","Uncharacterized protein [Source:NCBI gene;Acc:185039]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00189943","Y116F11B.17","Y116F11B.17","Uncharacterized protein [Source:NCBI gene;Acc:13218657]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010373","H08M01.1","H08M01.1","RING-type domain-containing protein [Source:NCBI gene;Acc:186708]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016864","C52A10.3","C52A10.3","F-box domain-containing protein [Source:NCBI gene;Acc:183711]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020319","npr-31","npr-31","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:188235]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009836","fbxa-185","fbxa-185","F-box domain-containing protein [Source:NCBI gene;Acc:185951]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019592","K09F6.9","K09F6.9","Uncharacterized protein [Source:NCBI gene;Acc:54162170]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017556","F18A12.7","F18A12.7","FBA_2 domain-containing protein [Source:NCBI gene;Acc:184632]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022555","btb-12","btb-12","BTB domain-containing protein [Source:NCBI gene;Acc:191109]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044092","srbc-71","srbc-71","Serpentine Receptor, class BC (class B-like) [Source:NCBI gene;Acc:3564793]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005683","sru-20","sru-20","Serpentine Receptor, class U [Source:NCBI gene;Acc:188045]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010474","K01D12.15","K01D12.15","Uncharacterized protein [Source:NCBI gene;Acc:179698]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008698","F11D11.3","F11D11.3","Uncharacterized protein [Source:NCBI gene;Acc:184350]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021230","None","None","None",""
"WBGENE00019063","F58F12.3","F58F12.3","Uncharacterized protein [Source:NCBI gene;Acc:186539]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00235329","F37B4.15","F37B4.15","Uncharacterized protein [Source:NCBI gene;Acc:24104549]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022159","mppa-1","mppa-1","Mitochondrial-processing peptidase subunit alpha [Source:NCBI gene;Acc:171737]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013486","egas-1","egas-1","EGF plus ASC domain ion channel [Source:NCBI gene;Acc:180219]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00003094","lys-5","lys-5","Lysozyme-like protein 5 [Source:NCBI gene;Acc:186491]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00014961","None","None","None",""
"WBGENE00011600","zim-2","zim-2","C2H2-type domain-containing protein [Source:NCBI gene;Acc:177948]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015024","B0205.10","B0205.10","Uncharacterized protein [Source:NCBI gene;Acc:172973]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012266","W04G5.5","W04G5.5","Uncharacterized protein [Source:NCBI gene;Acc:189201]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019055","F58F9.1","F58F9.1","Uncharacterized protein [Source:NCBI gene;Acc:186533]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008476","E03H4.8","E03H4.8","Coatomer_WDAD domain-containing protein [Source:NCBI gene;Acc:184023]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018155","F37C12.14","F37C12.14","Uncharacterized protein [Source:NCBI gene;Acc:185424]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00305049","Y53C10A.24","Y53C10A.24","Uncharacterized protein [Source:NCBI gene;Acc:43578493]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019338","K02F6.4","K02F6.4","ANK_REP_REGION domain-containing protein [Source:NCBI gene;Acc:186907]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018253","F40H6.1","F40H6.1","Uncharacterized protein [Source:NCBI gene;Acc:175856]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020782","T24H7.3","T24H7.3","DUF727 domain-containing protein [Source:NCBI gene;Acc:174032]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016719","math-24","math-24","MATH (meprin-associated Traf homology) domain containing [Source:NCBI gene;Acc:183515]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011653","oac-43","oac-43","Acyl_transf_3 domain-containing protein [Source:NCBI gene;Acc:188332]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005551","sri-38","sri-38","Serpentine Receptor, class I [Source:NCBI gene;Acc:191912]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005551","sri-39","sri-39","Serpentine Receptor, class I [Source:NCBI gene;Acc:191913]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00235269","F59E12.15","F59E12.15","Protein kinase domain-containing protein [Source:NCBI gene;Acc:24104677]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012530","Y32F6A.5","Y32F6A.5","Uncharacterized protein [Source:NCBI gene;Acc:179459]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00047144","21ur-1109","21ur-1109","ncRNA [Source:NCBI gene;Acc:13209033]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00008816","F14F8.8","F14F8.8","Uncharacterized protein [Source:NCBI gene;Acc:184482]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010983","mocs-1","mocs-1","Molybdenum cofactor sulfurase [Source:NCBI gene;Acc:187534]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00016232","srt-4","srt-4","Serpentine Receptor, class T [Source:NCBI gene;Acc:183033]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00197945","C53C7.6","C53C7.6","ncRNA [Source:NCBI gene;Acc:13223359]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012492","fbxb-7","fbxb-7","F-box domain-containing protein [Source:NCBI gene;Acc:189498]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021583","clec-72","clec-72","C-type lectin domain-containing protein [Source:NCBI gene;Acc:177152]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007960","C35D6.3","C35D6.3","PAZ domain-containing protein [Source:NCBI gene;Acc:183234]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009540","hlh-31","hlh-31","BHLH domain-containing protein [Source:NCBI gene;Acc:3565632]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010577","K04H8.2","K04H8.2","Uncharacterized protein [Source:NCBI gene;Acc:187015]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008678","stdh-2","stdh-2","Putative steroid dehydrogenase 2 [Source:NCBI gene;Acc:184337]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018805","F54D10.4","F54D10.4","Uncharacterized protein [Source:NCBI gene;Acc:186233]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00189954","F40G9.18","F40G9.18","F-box domain-containing protein [Source:NCBI gene;Acc:13188264]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00000008","aat-7","aat-7","Amino Acid Transporter [Source:NCBI gene;Acc:186240]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00304812","ZK380.6","ZK380.6","Uncharacterized protein [Source:NCBI gene;Acc:42101364]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005981","srx-90","srx-90","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:186725]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012323","oac-54","oac-54","Acyl_transf_3 domain-containing protein [Source:NCBI gene;Acc:189275]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00014761","F46A8.11","F46A8.11","Uncharacterized protein [Source:NCBI gene;Acc:13182072]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005761","srw-14","srw-14","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:183384]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015223","B0507.6","B0507.6","Uncharacterized protein [Source:NCBI gene;Acc:182013]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00174447","21ur-6829","21ur-6829","ncRNA [Source:NCBI gene;Acc:13202340]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005660","srr-9","srr-9","Serpentine Receptor, class R [Source:NCBI gene;Acc:188110]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022567","ZC239.4","ZC239.4","BTB domain-containing protein [Source:NCBI gene;Acc:191121]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021858","Y54F10BM.3","Y54F10BM.3","Uncharacterized protein [Source:NCBI gene;Acc:175350]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00001237","elc-2","elc-2","Elongin-C [Source:NCBI gene;Acc:24104987]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013052","scrm-7","scrm-7","Phospholipid scramblase [Source:NCBI gene;Acc:190110]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005915","srx-24","srx-24","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:3565787]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011207","R10E8.1","R10E8.1","FTH domain-containing protein [Source:NCBI gene;Acc:180194]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005546","sri-34","sri-34","Serpentine Receptor, class I [Source:NCBI gene;Acc:191909]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019297","K02B2.6","K02B2.6","Uncharacterized protein [Source:NCBI gene;Acc:186865]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013009","fbxc-23","fbxc-23","F-box C protein [Source:NCBI gene;Acc:190029]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00016349","C33E10.8","C33E10.8","FBA_2 domain-containing protein [Source:NCBI gene;Acc:183164]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00077588","T26H8.5","T26H8.5","Uncharacterized protein [Source:NCBI gene;Acc:6418776]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018334","cyp-33E2","cyp-33E2","CYtochrome P450 family [Source:NCBI gene;Acc:185653]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011691","T10C6.10","T10C6.10","F-box domain-containing protein [Source:NCBI gene;Acc:180071]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009909","F49H6.8","F49H6.8","Uncharacterized protein [Source:NCBI gene;Acc:186075]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015599","fbxa-164","fbxa-164","F-box domain-containing protein [Source:NCBI gene;Acc:182399]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020935","fnci-1","fnci-1","FANCI_HD2 domain-containing protein [Source:NCBI gene;Acc:189113]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009362","F33E2.6","F33E2.6","Uncharacterized protein [Source:NCBI gene;Acc:185235]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005306","srh-85","srh-85","Serpentine Receptor, class H [Source:NCBI gene;Acc:13212117]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00043743","nsph-4.1","nsph-4.1","Nematode Specific Peptide family [Source:NCBI gene;Acc:3565611]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020756","T24A6.20","T24A6.20","Acetyltransf_18 domain-containing protein [Source:NCBI gene;Acc:178776]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00004802","sir-2.3","sir-2.3","NAD-dependent protein deacylase sir-2.3 [Source:NCBI gene;Acc:185876]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007179","B0457.4","B0457.4","Uncharacterized protein [Source:NCBI gene;Acc:181996]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010545","cbp-2","cbp-2","CBP/p300 homolog [Source:NCBI gene;Acc:186960]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020686","T22D1.8","T22D1.8","Uncharacterized protein [Source:NCBI gene;Acc:188741]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015774","C14E2.5","C14E2.5","Uncharacterized protein [Source:NCBI gene;Acc:182617]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022083","Y69A2AR.12","Y69A2AR.12","Uncharacterized protein [Source:NCBI gene;Acc:190538]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00006920","vha-11","vha-11","V-type proton ATPase subunit C [Source:NCBI gene;Acc:177017]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022301","cpsf-1","cpsf-1","CPSF_A domain-containing protein; putative cleavage and polyadenylation specificity factor subunit 1 [Source:NCBI gene;Acc:177003]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017588","F19B10.6","F19B10.6","Uncharacterized protein [Source:NCBI gene;Acc:184671]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010590","srz-13","srz-13","Serpentine Receptor, class Z [Source:NCBI gene;Acc:3565887]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013072","Y51A2D.1","Y51A2D.1","Uncharacterized protein [Source:NCBI gene;Acc:180204]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044524","Y73C8C.12","Y73C8C.12","Uncharacterized protein [Source:NCBI gene;Acc:3896866]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021256","Y22D7AR.2","Y22D7AR.2","F-box domain-containing protein [Source:NCBI gene;Acc:189510]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00004103","None","None","None",""
"WBGENE00048265","21ur-4210","21ur-4210","ncRNA [Source:NCBI gene;Acc:13203657]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021818","Y53G8B.2","Y53G8B.2","Acyltransferase [Source:NCBI gene;Acc:175417]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00000820","csp-2","csp-2","Putative inactive caspase subunit p14 [Source:NCBI gene;Acc:177391]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018209","F39G3.4","F39G3.4","Cytochrome b561 domain-containing protein [Source:NCBI gene;Acc:185502]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008809","cyp-13A11","cyp-13A11","CYtochrome P450 family [Source:NCBI gene;Acc:184472]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015775","C14E2.6","C14E2.6","Lipase_3 domain-containing protein [Source:NCBI gene;Acc:182618]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009663","hda-5","hda-5","Hist_deacetyl domain-containing protein [Source:NCBI gene;Acc:174811]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009663","F43G6.17","F43G6.17","Hist_deacetyl domain-containing protein [Source:NCBI gene;Acc:24104581]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013586","Y80D3A.8","Y80D3A.8","Uncharacterized protein [Source:NCBI gene;Acc:180237]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018130","F36H12.17","F36H12.17","Uncharacterized protein [Source:NCBI gene;Acc:185402]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044502","C46G7.5","C46G7.5","Uncharacterized protein [Source:NCBI gene;Acc:3896769]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00000551","clx-1","clx-1","CoLlagen sequence X-hybridizing [Source:NCBI gene;Acc:177556]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017848","F27B3.6","F27B3.6","Uncharacterized protein [Source:NCBI gene;Acc:185006]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022334","None","None","None",""
"WBGENE00013812","Y116A8C.40","Y116A8C.40","Uncharacterized protein [Source:NCBI gene;Acc:191007]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013812","21ur-6297","21ur-6297","ncRNA [Source:NCBI gene;Acc:13210872]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013812","21ur-13456","21ur-13456","ncRNA [Source:NCBI gene;Acc:13210873]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021303","Y32G9A.5","Y32G9A.5","Uncharacterized protein [Source:NCBI gene;Acc:189578]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015211","B0496.2","B0496.2","BTB domain-containing protein [Source:NCBI gene;Acc:182006]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00007323","fbxa-155","fbxa-155","F-box A protein 155 [Source:NCBI gene;Acc:176414]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017412","F13A2.3","F13A2.3","Uncharacterized protein [Source:NCBI gene;Acc:184394]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010755","vglu-2","vglu-2","MFS domain-containing protein [Source:NCBI gene;Acc:176441]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012872","Y45F10B.8","Y45F10B.8","RING-type domain-containing protein [Source:NCBI gene;Acc:189918]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017975","F32B5.1","F32B5.1","Arginine kinase [Source:NCBI gene;Acc:171831]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017853","F27C1.3","F27C1.3","Uncharacterized protein [Source:NCBI gene;Acc:172194]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018751","F53C3.7","F53C3.7","Uncharacterized protein [Source:NCBI gene;Acc:186161]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
